left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
jaf,0.6233636,0.6126033,0.6525312,0.6833173,0.48771143,0.50740534,0.5276552,0.5143322,0.5708548,0.67042196,0.49186742,0.5225096,0.6250144,0.47993276,0.5420685,0.2590504,0.48690802,0.5267586,0.3039745,0.4503564
jaj,0.37334383,0.36567473,0.45509803,0.4502226,0.6725758,0.37978172,0.51042956,0.5283063,0.63680744,0.3435178,0.29635394,0.45099723,0.2169067,0.45003787,0.33575696,0.36751184,0.64656013,0.3493803,0.30468452,0.28575492
jaq,0.6948628,0.37467283,0.2826808,0.24168193,0.5358987,0.439828,0.334931,0.4137544,0.19285794,0.49511766,0.30097258,0.45572066,0.5111867,0.388524,0.42034674,0.47886437,0.47317505,0.37927696,0.6631196,0.49540365
jar,0.48825282,0.4606768,0.6117164,0.50407916,0.6263139,0.45975566,0.42204958,0.55653584,0.35610572,0.5507352,0.4716441,0.63850564,0.47131577,0.49382207,0.55880183,0.32504,0.52182996,0.38856548,0.5658926,0.32088634
jau,0.3102743,0.31969622,0.3136766,0.31121665,0.2824123,0.42662632,0.22604263,0.15718836,0.37958997,0.35324985,0.5269245,0.22042394,0.37872964,0.3488066,0.48569232,0.3100623,0.39338118,0.4446746,0.42176318,0.471299
jaw,0.35479715,0.35484987,0.6010624,0.33538234,0.5923748,0.6095741,0.5878458,0.34857053,0.36021036,0.3650949,0.4950577,0.6379838,0.74764395,0.63736546,0.58364034,0.3534941,0.44630915,0.40626246,0.40977028,0.4221333
jax,0.49093637,0.4495213,0.2701583,0.44983897,0.5040063,0.5558193,0.39156067,0.24878712,0.61213875,0.4260459,0.48875707,0.48867223,0.56589615,0.23064172,0.23875588,0.4192195,0.3706937,0.578408,0.42451206,0.5119181
jbw,0.5161002,0.32195374,0.22327912,0.29591107,0.46695113,0.5887307,0.11344062,0.21614511,0.24680619,0.67440605,0.24573612,0.45185655,0.19701672,0.25175035,0.33146417,0.36817715,0.29026854,0.3201189,0.3560437,0.19169152
jcv,0.39196622,0.43511117,0.26242533,0.445715,0.46434787,0.4077587,0.5235371,0.15498672,0.6711539,0.18701552,0.45489275,0.6179868,0.28419614,0.15622298,0.3408063,0.6565088,0.3740211,0.48614094,0.38856238,0.44055784
jdf,0.5116491,0.2752773,0.5813378,0.29766753,0.32836047,0.18849888,0.45031825,0.49999347,0.26961616,0.749366,0.42621112,0.51193726,0.24292912,0.3400737,0.41122302,0.48180515,0.46071535,0.37384862,0.4851643,0.6742512
jdi,0.54957837,0.76383257,0.61425614,0.51060367,0.6748122,0.5574915,0.5516583,0.4096851,0.44959253,0.44050974,0.49694812,0.61692834,0.5686078,0.4875257,0.5984726,0.7481239,0.58336365,0.4433859,0.59949607,0.2966505
jdj,0.3148603,0.44305947,0.18872881,0.19425416,0.2635768,0.3202141,0.31451133,0.23902784,0.25841224,0.20645231,0.21602891,0.1708635,0.28835866,0.21212173,0.29715002,0.2574255,0.14363848,0.2143649,0.16949956,0.19368824
jdk,0.27304128,0.5641446,0.42546523,0.69427884,0.34398514,0.6759857,0.46217987,0.5331788,0.5339347,0.39985514,0.275536,0.45516086,0.49525174,0.5171375,0.4246475,0.44323242,0.59073514,0.50117576,0.4887521,0.45642677
jdt,0.6767416,0.6542587,0.50276345,0.5087707,0.44085914,0.6593455,0.5968205,0.28305164,0.535591,0.44785148,0.5005308,0.5071431,0.6412114,0.6374438,0.64831424,0.6149268,0.4632598,0.27678168,0.4426275,0.52380764
jdz,0.39646018,0.35875705,0.4940706,0.42377958,0.3159613,0.5871858,0.30002034,0.43062177,0.41828868,0.42638922,0.3686379,0.4565425,0.3921801,0.45262876,0.48626113,0.3740301,0.4680847,0.40637904,0.48377883,0.33978057
jef,0.22856759,0.5144621,0.47773272,0.5624573,0.2527516,0.44068265,0.46408564,0.33078492,0.29768553,0.49955,0.35877654,0.3272944,0.59409755,0.3377468,0.47131613,0.62546784,0.40135217,0.39166465,0.24414822,0.28290784
jeh,0.69591236,0.6244049,0.589358,0.4254089,0.39720204,0.52718973,0.45930788,0.48109978,0.38457972,0.4595898,0.6477946,0.49189505,0.40076095,0.4749532,0.6050254,0.5054084,0.3722505,0.4327439,0.52027476,0.5524396
jej,0.425941,0.45910588,0.4562264,0.3946625,0.20785347,0.27267686,0.36554205,0.16381656,0.4742198,0.34278023,0.35654142,0.4799775,0.73422855,0.35381806,0.31996036,0.20451029,0.40511522,0.4169039,0.48400146,0.38879693
jep,0.25621384,0.585081,0.48787528,0.29708317,0.60333943,0.44769898,0.41001427,0.5159321,0.5996069,0.50032514,0.41032517,0.40061736,0.2199223,0.30816278,0.6302023,0.4921667,0.493052,0.45442462,0.40585512,0.35300323
jes,0.27243295,0.7497665,0.49595273,0.43212676,0.5030694,0.4368514,0.39585054,0.3931556,0.27273574,0.193362,0.20820203,0.69394815,0.5806792,0.2283876,0.18807724,0.552458,0.51121116,0.6244197,0.56108564,0.4184007
jfd,0.29212916,0.5827549,0.29736954,0.4886256,0.3535232,0.7074368,0.48122352,0.5616417,0.20617247,0.26965898,0.41600126,0.16838416,0.18557349,0.3634568,0.4544196,0.4097684,0.28947166,0.45530918,0.40770227,0.41223115
jfr,0.47714972,0.20036212,0.59573686,0.36023504,0.26291385,0.38715053,0.595099,0.43950772,0.47245502,0.19652656,0.31409156,0.29281077,0.44231683,0.32537898,0.3625934,0.604568,0.38703787,0.4757358,0.20276988,0.24222748
jfz,0.62260675,0.3317716,0.4951583,0.37942177,0.42382473,0.34323585,0.38945526,0.42923155,0.33110255,0.4249996,0.4737298,0.5069023,0.37095195,0.4316852,0.59127086,0.4078405,0.61083686,0.5154537,0.2978368,0.62326133
jgh,0.6654423,0.58790773,0.49114725,0.35308164,0.5193193,0.40690604,0.3057689,0.41881976,0.5161714,0.25467396,0.607519,0.41427225,0.4683167,0.45457458,0.24734598,0.50563663,0.65484893,0.4733726,0.3437231,0.5491091
jgx,0.5159024,0.48558038,0.5245022,0.41289383,0.45804822,0.27364573,0.48759595,0.25686288,0.28767478,0.3359268,0.49541223,0.56421703,0.39180633,0.52501905,0.3085404,0.47178587,0.30691028,0.16696617,0.49376747,0.4903432
jhb,0.20377104,0.39327234,0.34013814,0.35888588,0.21156453,0.22939011,0.47614887,0.58510727,0.22092062,0.42616114,0.2864805,0.25908545,0.27656004,0.3571552,0.37870666,0.2503482,0.4302338,0.3932681,0.5774461,0.49647227
jhd,0.39256462,0.55257565,0.4231151,0.5752699,0.4820661,0.3647107,0.40596282,0.49741986,0.34126103,0.34557933,0.23451728,0.45948756,0.5570627,0.2666716,0.4469759,0.35252976,0.26861688,0.4145059,0.36839795,0.4404048
jhp,0.4322211,0.26016676,0.4389765,0.36544013,0.32219094,0.38495374,0.5140144,0.45168307,0.35117477,0.4357765,0.2809016,0.25984484,0.4797712,0.24324244,0.44514573,0.2831518,0.3291038,0.20629136,0.42461315,0.34125125
jis,0.32792702,0.43979424,0.36997172,0.39821723,0.44135678,0.3313661,0.49969319,0.37389493,0.45583773,0.47411647,0.33463264,0.47788778,0.43294585,0.42011368,0.23916201,0.46480757,0.29055238,0.32551748,0.1796918,0.20645346
jjz,0.42449346,0.29442698,0.22305176,0.4545396,0.25695503,0.32002473,0.21017474,0.22428112,0.4251024,0.37012184,0.17429416,0.47634166,0.22402576,0.3242651,0.47776693,0.59006405,0.38695747,0.2878642,0.3553648,0.23101066
jkk,0.25689414,0.527179,0.3024567,0.20578715,0.37023774,0.3486331,0.37237835,0.4957596,0.5394949,0.17944586,0.46591973,0.542638,0.5155976,0.42517346,0.65764546,0.5585772,0.39713633,0.4163557,0.44571608,0.5254525
jlb,0.4506809,0.28401616,0.4707222,0.39396328,0.31648788,0.4992892,0.6000234,0.45775294,0.35027182,0.49755654,0.3543328,0.6806561,0.29443747,0.4728583,0.39359415,0.38366374,0.23780304,0.54293233,0.52662855,0.4904166
jlf,0.4432859,0.26734364,0.4099228,0.35618877,0.5019907,0.54410696,0.27900323,0.37040526,0.4354246,0.3833055,0.4825576,0.42151114,0.5585376,0.39575887,0.39874315,0.45148504,0.22465631,0.28666806,0.33601883,0.5621902
jlm,0.6662544,0.35550117,0.35184747,0.13705204,0.48154253,0.38287494,0.34637487,0.21400222,0.5497421,0.28997728,0.32001913,0.39926904,0.24205771,0.43894732,0.2603753,0.52155113,0.42320943,0.48978746,0.5397853,0.4127419
jmb,0.3657058,0.5032021,0.4636937,0.41182303,0.4145245,0.65257615,0.5846184,0.45979476,0.32012415,0.29403386,0.50014836,0.6999843,0.5176327,0.4358916,0.50133204,0.7581542,0.48130077,0.6307012,0.2978384,0.72876155
jmn,0.58685505,0.25341904,0.33339202,0.66488636,0.53641796,0.4790506,0.48588818,0.49019933,0.48890543,0.26727214,0.4243469,0.49871105,0.51452357,0.58896625,0.48046497,0.42631042,0.66962624,0.34073862,0.44862708,0.44465762
jmo,0.6441915,0.5029995,0.30311102,0.43234414,0.5052384,0.4395303,0.5470932,0.2962168,0.19942732,0.54335463,0.3673616,0.19339111,0.34476075,0.4824199,0.3313687,0.36530656,0.40788648,0.4316138,0.541613,0.1546694
jmv,0.1992541,0.37074065,0.4661116,0.3411434,0.65976346,0.72735786,0.28624326,0.4394769,0.37409508,0.37699956,0.51331866,0.39959285,0.3572025,0.6029339,0.42818642,0.47021234,0.482534,0.57136476,0.6128733,0.30081874
jnn,0.46709543,0.42880887,0.41133294,0.5902525,0.37207544,0.5027319,0.5875772,0.21866259,0.36494303,0.41464648,0.31883788,0.3456459,0.34692872,0.36996406,0.243711,0.10640958,0.38326222,0.5766107,0.6226783,0.42382124
jof,0.5964792,0.4512179,0.23452163,0.51317334,0.5877537,0.3966757,0.508257,0.4684194,0.42374563,0.38069823,0.39566383,0.62105066,0.36352885,0.46922734,0.32767504,0.5015189,0.5417506,0.2520113,0.31016964,0.54112506
joh,0.3716784,0.45256615,0.44679835,0.6896303,0.4679597,0.6224458,0.6208559,0.6406015,0.37495342,0.37945294,0.55806077,0.5540372,0.5631189,0.31591868,0.70034903,0.6431359,0.2667106,0.6818463,0.5435113,0.5855703
jpa,0.48636022,0.5284877,0.27442244,0.29288828,0.6215246,0.54387915,0.47358647,0.39356542,0.37741315,0.4345925,0.2941253,0.3480852,0.5062592,0.36031425,0.3990724,0.59352463,0.5653577,0.48478615,0.5232442,0.3141917
jpo,0.37923792,0.27728695,0.21079476,0.31307405,0.20742714,0.4138155,0.27055752,0.45719182,0.33992875,0.28976405,0.33271545,0.2949386,0.48670864,0.2612288,0.4368679,0.1989696,0.23383449,0.40030095,0.2115529,0.33801442
jpr,0.24017616,0.20801431,0.33491427,0.2923079,0.22777931,0.1723918,0.49127883,0.399531,0.28473258,0.38041976,0.3321469,0.3911789,0.4371873,0.33333752,0.52151126,0.48660183,0.17142746,0.26976725,0.44201517,0.53677535
jpu,0.39733556,0.2640069,0.46425712,0.4889503,0.28867638,0.5116292,0.4846556,0.54446924,0.40851033,0.5405758,0.51061505,0.44638836,0.47727084,0.4660539,0.39591554,0.48604056,0.38027272,0.40676728,0.58610034,0.3438603
jqm,0.6536969,0.5391641,0.30631116,0.464427,0.54399776,0.35210693,0.4565661,0.5061109,0.34331107,0.6599994,0.59704363,0.54424727,0.3667965,0.76505274,0.56963146,0.24399722,0.40168548,0.6636372,0.6438424,0.21097815
jqn,0.60795975,0.47061664,0.4725134,0.4329115,0.62149704,0.3313566,0.65007854,0.41238126,0.48115405,0.4178836,0.55273247,0.32259232,0.49476835,0.4419464,0.6935302,0.36691782,0.57116437,0.44207963,0.2884956,0.47385502
jqo,0.22502264,0.23599662,0.4887281,0.4171083,0.18823487,0.74025464,0.55624956,0.36985254,0.31633013,0.70444137,0.5107013,0.41959262,0.57358724,0.46585295,0.40254563,0.39733934,0.20451781,0.2818974,0.55465794,0.31278706
jqr,0.43779424,0.37191445,0.36246097,0.3524528,0.19619639,0.5111107,0.50269866,0.41882163,0.44102255,0.18925174,0.28748,0.4938841,0.2638653,0.6925384,0.346651,0.50418043,0.6440376,0.54585767,0.5685659,0.2595359
jqx,0.38068786,0.47217974,0.49906603,0.38341805,0.34966788,0.5557493,0.4380147,0.44122654,0.40651333,0.49526805,0.6931059,0.42849022,0.46236652,0.24860649,0.41597757,0.48391998,0.29732642,0.49192172,0.3677823,0.2554698
jrd,0.5152143,0.38756242,0.4749736,0.48696786,0.3446009,0.5331417,0.3587266,0.6952168,0.41136885,0.27602643,0.5032995,0.70714056,0.34511906,0.614386,0.21136457,0.48956954,0.37738502,0.6131695,0.44752073,0.6335103
jrp,0.1514723,0.56004286,0.37959266,0.42163506,0.39893705,0.4349872,0.24875258,0.24098173,0.48541683,0.3763745,0.27055633,0.31996822,0.56908613,0.3068425,0.4042946,0.5954276,0.34768665,0.36189282,0.36650366,0.37414867
jrz,0.30254334,0.27302223,0.3189249,0.32165402,0.4582082,0.4054556,0.36225304,0.47828627,0.4094994,0.39171872,0.41707197,0.57872206,0.62077296,0.4440546,0.35896888,0.2737334,0.26422197,0.49842125,0.2486464,0.45887277
jsm,0.32338676,0.64504826,0.40248263,0.40176868,0.5079442,0.5519912,0.42056343,0.39305755,0.45950413,0.5611582,0.60187507,0.6030297,0.5142491,0.38195896,0.48731065,0.39898348,0.30460602,0.43065304,0.55162615,0.32469416
jsw,0.45029867,0.47359297,0.36787498,0.18511146,0.3833446,0.44736236,0.38814864,0.4980818,0.50271994,0.42511266,0.45580474,0.4321451,0.29671547,0.570076,0.5108782,0.46665505,0.49698928,0.20519567,0.46080658,0.4492122
jto,0.34086567,0.45420456,0.5450308,0.54213655,0.1623548,0.45779604,0.45711648,0.5528166,0.65669334,0.4008115,0.6058057,0.38385227,0.26582682,0.43063918,0.2706271,0.4508781,0.50548905,0.3612761,0.49482536,0.3057295
jtp,0.6992127,0.3475088,0.545286,0.51381195,0.33647394,0.34467357,0.2559689,0.49091733,0.48263195,0.49121964,0.4202634,0.32272315,0.33478016,0.4093032,0.6065398,0.6835054,0.27588588,0.4238947,0.5322192,0.32703742
jtv,0.4607041,0.49246386,0.40539727,0.36774868,0.34963372,0.31061965,0.4197174,0.47947964,0.2979912,0.49895352,0.22379522,0.4362933,0.32724935,0.4413887,0.5562686,0.48841727,0.42891696,0.3570326,0.348555,0.2768123
juo,0.3516535,0.34103748,0.10027088,0.37396824,0.12063847,0.19595502,0.4536463,0.39993703,0.26451996,0.5295447,0.31722498,0.29108566,0.5321837,0.52075934,0.45285857,0.5104806,0.27929878,0.1910594,0.36346406,0.45256937
juv,0.40997994,0.35474783,0.39164376,0.52039397,0.41136628,0.28503537,0.47724605,0.5448059,0.4670919,0.45247233,0.3353806,0.49169162,0.5551915,0.4780479,0.5067514,0.41090435,0.4406287,0.38942766,0.32165992,0.63314533
jve,0.4079705,0.37672412,0.27976516,0.5231919,0.499803,0.38410294,0.4198029,0.41693968,0.4515708,0.38294953,0.438926,0.50498384,0.3458622,0.33687544,0.2681644,0.40558198,0.2921685,0.46787527,0.4210568,0.42906004
jvh,0.764688,0.43205813,0.7262175,0.3449772,0.6304325,0.31036484,0.53915316,0.30456805,0.35076883,0.3990562,0.48479784,0.29030067,0.6508021,0.41853786,0.4775296,0.4862594,0.49611083,0.66108644,0.3562225,0.45613003
jvr,0.31703433,0.35115522,0.3878463,0.39953086,0.41707268,0.20240021,0.36548406,0.46013698,0.31391242,0.4244933,0.45531452,0.5295968,0.70579016,0.48743957,0.3234817,0.38150713,0.589731,0.25298473,0.3474698,0.5865123
jvt,0.26561522,0.34938997,0.38508266,0.22424358,0.1279007,0.41820812,0.23544809,0.32522526,0.2160017,0.497772,0.5285335,0.5878042,0.5107247,0.3697495,0.279806,0.55596566,0.59484553,0.49270236,0.30668914,0.26533702
jwm,0.39836943,0.6658104,0.5432628,0.48520982,0.35118458,0.55669534,0.5472592,0.44456056,0.58745706,0.4516506,0.5740547,0.5079821,0.47952524,0.4828642,0.62211657,0.7340473,0.34233642,0.6725285,0.5232447,0.32822314
jwn,0.32601964,0.39952716,0.56033754,0.34272736,0.22036123,0.29440802,0.27991748,0.18588164,0.14255059,0.27879485,0.7639049,0.22903353,0.40420985,0.4089352,0.39084178,0.4875387,0.3496952,0.1663478,0.5125722,0.2755344
jxb,0.2713294,0.4875731,0.31519604,0.4618898,0.38284984,0.3198992,0.6395185,0.5469059,0.25011086,0.31744653,0.29405466,0.33554733,0.31515926,0.30596852,0.3013512,0.42715883,0.32585567,0.3310172,0.34623408,0.40775818
jxx,0.35003424,0.5001129,0.2150328,0.324193,0.25413916,0.102981515,0.2703489,0.3557008,0.5806754,0.2575194,0.27711967,0.4524443,0.19084772,0.6360283,0.163923,0.27240694,0.24917455,0.6136794,0.48039684,0.46933043
jya,0.3356059,0.5376532,0.3329407,0.37570816,0.39364338,0.41679245,0.4858091,0.5310439,0.45950827,0.29274818,0.34000355,0.28867066,0.4423897,0.30516225,0.349676,0.5547795,0.29323316,0.34583038,0.41126156,0.3498189
jyp,0.5182166,0.3520854,0.4174469,0.37104884,0.32602784,0.35767502,0.4632131,0.4883304,0.25559923,0.28342098,0.23925161,0.5780345,0.39048177,0.6726992,0.48461598,0.3471548,0.49446198,0.48954597,0.36953136,0.30164626
jyv,0.32157972,0.3978935,0.5604323,0.4733283,0.40008706,0.5225702,0.5070392,0.48093227,0.26999032,0.49489152,0.3522624,0.4550723,0.52445483,0.5132303,0.39404637,0.57916844,0.62268674,0.29753283,0.56075865,0.5588017
jzk,0.60779077,0.45064482,0.6475638,0.6251135,0.2704101,0.57666636,0.53856313,0.36752284,0.5546924,0.3318914,0.34562224,0.30420023,0.51824474,0.47202566,0.68214226,0.5508139,0.665504,0.4046226,0.52631485,0.32544988
jzz,0.72521865,0.64282423,0.80847675,0.42751536,0.42051852,0.24744001,0.4537464,0.5008617,0.2240214,0.47384852,0.47994563,0.45436877,0.4887153,0.6994909,0.55398494,0.3295697,0.43910828,0.51627445,0.6062157,0.54811037
kak,0.2865779,0.22222117,0.21405388,0.30436713,0.52566874,0.3041541,0.23048586,0.32711184,0.43020886,0.39774632,0.44119704,0.30822936,0.3268853,0.5395656,0.2998149,0.37616444,0.39093134,0.17379862,0.5078369,0.31459934
kau,0.23914123,0.3869291,0.28130743,0.35586664,0.44187248,0.21998984,0.4842577,0.34127912,0.5001827,0.31298134,0.35048082,0.30517307,0.39646763,0.33851615,0.33322763,0.50101584,0.5391593,0.1865631,0.39366883,0.3627596
kbi,0.61915946,0.30367818,0.48852044,0.6753477,0.5784036,0.5264714,0.575761,0.41605008,0.7140504,0.38116628,0.3800409,0.38404703,0.5065683,0.46740425,0.54319406,0.51799774,0.52265215,0.578832,0.5173367,0.59666204
kbk,0.14185892,0.30794227,0.41475326,0.2723038,0.40084594,0.5037708,0.3145663,0.41177034,0.45217454,0.29072094,0.19374637,0.39232087,0.29268083,0.26965648,0.43409193,0.6294273,0.46643567,0.37007493,0.47730505,0.634216
kbl,0.51622677,0.27080137,0.47595853,0.3511186,0.37407488,0.3236035,0.284095,0.6049757,0.34853923,0.21962176,0.37772056,0.30542758,0.6924604,0.5384643,0.44959703,0.45147762,0.39991224,0.6638703,0.44353047,0.41819233
kbm,0.43754715,0.611225,0.45166567,0.4159857,0.3411585,0.7108649,0.16707993,0.23927586,0.51486576,0.5164365,0.6163698,0.39308918,0.60763025,0.52568704,0.38347363,0.35298562,0.5931454,0.59741354,0.57681865,0.49760255
kbx,0.31646237,0.37728554,0.40083778,0.42376548,0.3904163,0.30896991,0.52490157,0.34146753,0.4366484,0.45688194,0.35142267,0.23122221,0.53258413,0.3716095,0.19377114,0.45535547,0.5272633,0.4385976,0.5110145,0.4666268
kcb,0.5708289,0.3449139,0.21075249,0.24007192,0.2370605,0.45042548,0.21085787,0.34022173,0.26077396,0.59169763,0.14484058,0.27457008,0.37854022,0.36632437,0.3815046,0.35914376,0.26807126,0.34883958,0.35760343,0.38154122
kck,0.52507824,0.52372104,0.3744194,0.47192585,0.48442107,0.4144807,0.45451242,0.36899197,0.6558328,0.29411274,0.18129802,0.6332448,0.2950852,0.34658375,0.5036793,0.32661358,0.39422596,0.5721412,0.3797663,0.39605507
kcq,0.3284911,0.2812665,0.5891724,0.61411846,0.3771507,0.44294396,0.36995244,0.44333208,0.54269314,0.33165148,0.48100096,0.33263355,0.43095747,0.41598123,0.26907387,0.4743938,0.5791801,0.6061027,0.17299539,0.36521733
kct,0.42907304,0.3418398,0.6530525,0.5496372,0.31187958,0.23170711,0.2616247,0.42689562,0.47824675,0.5226432,0.219159,0.26124245,0.2669955,0.31030136,0.48856634,0.3562109,0.3670793,0.24918203,0.35878038,0.5104479
kcw,0.5394556,0.24038053,0.30360523,0.43357715,0.44403908,0.2963596,0.2860376,0.27389774,0.4891627,0.52429724,0.47021285,0.38250282,0.6956122,0.29386985,0.4547665,0.3584649,0.46202612,0.6557375,0.33240023,0.6982597
kdf,0.5367309,0.42794532,0.53978324,0.57455367,0.411008,0.3373785,0.39479125,0.3440153,0.5464176,0.3174976,0.56279254,0.3876111,0.4912252,0.5195979,0.47479087,0.6831535,0.30720305,0.30407465,0.55848956,0.28970703
kdl,0.4858501,0.42998835,0.29367486,0.52302325,0.3870014,0.40841356,0.44591,0.3885625,0.47335005,0.4394117,0.51093966,0.33859867,0.2626704,0.35313186,0.487404,0.33530387,0.4685181,0.23688325,0.23321643,0.45967036
kdo,0.50148153,0.40201873,0.54011214,0.5499548,0.37255752,0.53707504,0.50647587,0.52731144,0.31887126,0.46140653,0.5459765,0.6986561,0.38439977,0.5289643,0.4751073,0.5022334,0.50769395,0.4962439,0.34044194,0.373177
kdp,0.5257967,0.36878255,0.5420679,0.37505043,0.4080765,0.5860163,0.40390748,0.33560348,0.54796517,0.28867579,0.50751036,0.59348357,0.5356772,0.7302643,0.5843519,0.329898,0.4242244,0.6372057,0.5164033,0.59907615
kex,0.40314126,0.43976718,0.47014344,0.2515432,0.38220206,0.18493748,0.41641334,0.4686296,0.31862602,0.22674578,0.1510309,0.2684738,0.2724687,0.3108948,0.51470876,0.2739019,0.51853627,0.38762853,0.4296609,0.31173384
kfa,0.4137631,0.43421248,0.34839308,0.739645,0.5857861,0.6110651,0.5888239,0.43778092,0.59947145,0.5173235,0.25900948,0.5340858,0.4609502,0.57365525,0.5390473,0.33793184,0.45234528,0.4850309,0.5940531,0.5991219
kfq,0.5664842,0.67011994,0.62562823,0.4280617,0.4294132,0.59089065,0.65841043,0.33107394,0.5096563,0.43167514,0.47129375,0.7522526,0.5279096,0.5220778,0.67148894,0.39542502,0.69828653,0.6737702,0.6797422,0.24052325
kfr,0.48248342,0.4119032,0.44771868,0.31672478,0.47388786,0.2149772,0.396752,0.26203376,0.5666511,0.2724025,0.49730694,0.47242776,0.38659108,0.46504515,0.3390595,0.46636754,0.48665965,0.5241885,0.3639155,0.4393136
kfu,0.5692322,0.4403357,0.41291147,0.5199633,0.6658194,0.6013528,0.54675394,0.3324864,0.39271277,0.3060459,0.4215021,0.54050463,0.5095206,0.5223296,0.47954968,0.32874453,0.40415165,0.32264477,0.48132187,0.41758412
kgh,0.510865,0.5910201,0.17727582,0.64767367,0.46144977,0.4571496,0.42383984,0.5929675,0.47235867,0.4577461,0.42716995,0.52308685,0.41631484,0.3483347,0.56027293,0.4487346,0.37081435,0.47210807,0.444555,0.5302266
kgs,0.29446492,0.337568,0.3921891,0.3221553,0.53864557,0.5964512,0.4059801,0.35964072,0.53044003,0.428414,0.4384296,0.41613445,0.32497436,0.4826104,0.43260813,0.35041326,0.522467,0.41526693,0.5539741,0.6015853
